Date,Time,Input Source,Output Destination,Job Information,Page Information,Pages,Sheets,Job Status,Job Hierarchy,Job Number
8/3/2023,10:41:22,LPD:SGSIN1BL7212:16001:Microsoft Word - 3.3 2020_Child Protection Policy_V2 (2) (003),HD,PCL6,,1,,Completed,,b38218fa-bd5a-11ed-8000-1c7d22323175
8/3/2023,10:40:36,LPD:SGSIN1BL7212:16001:Microsoft Word - 3.2 2020_YL_Policy Acknowledgement Slip_V2 (2) ,HD,PCL6,,1,,Completed,,990218f7-bd5a-11ed-8000-1c7d22323175
8/3/2023,10:39:48,LPD:SGSIN1BL7212:16001:Microsoft Word - Eric Wang - 3.1 2020_YL_Student_Information_For,HD,PCL6,,2,,Completed,,7b8218f4-bd5a-11ed-8000-1c7d22323175
8/3/2023,9:53:35,LPD:SGSIN1BC7027:16001:Microsoft Word - End-course survey  PT Elementary Version,Center Output Tray,2 Sided:PCL6,Color:A4:Plain:White,18,9,Completed,,ec8218f1-bd53-11ed-8000-1c7d22323175
8/3/2023,9:29:33,HD:SGSIN1BL7186:16001:Microsoft Word - 2022 New Brand On Cert,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,a60218f0-bd50-11ed-8000-1c7d22323175
8/3/2023,9:29:04,HD:SGSIN1BL7186:16001:Microsoft Word - 2022 New Brand On Cert,,1 Pages Up:PCL6,,,0,Deleted,,9b0218ef-bd50-11ed-8000-1c7d22323175
8/3/2023,9:28:54,HD:SGSIN1BL7186:16001:Microsoft Word - 2022 New Brand On Cert,,1 Pages Up:PCL6,,,0,Deleted,,8d0218ee-bd50-11ed-8000-1c7d22323175
8/3/2023,9:28:06,HD:SGSIN1BL7186:16001:Microsoft Word - 2022 New Brand On Cert,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,730218ed-bd50-11ed-8000-1c7d22323175
8/3/2023,9:27:08,LPD:SGSIN1BL7186:16001:Microsoft Word - 2022 New Brand On Cert,HD,PCL6,,1,,Completed,,540218ea-bd50-11ed-8000-1c7d22323175
8/3/2023,8:40:41,LPD:SGSIN1BL5031:Microsoft PowerPoint - To print  -  Read-Only,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,10,10,Completed,,cb0218e7-bd49-11ed-8000-1c7d22323175
8/3/2023,7:19:49,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,4,4,Completed,,848218e4-bd3e-11ed-8000-1c7d22323175
8/3/2023,7:14:39,LPD:SGSIN1BL7041:Microsoft PowerPoint - 17 Leveraging Team Strengths British Council,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,d10218e1-bd3d-11ed-8000-1c7d22323175
8/3/2023,7:14:18,LPD:SGSIN1BL7041:Microsoft PowerPoint - 17 Leveraging Team Strengths British Council,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,c40218de-bd3d-11ed-8000-1c7d22323175
8/3/2023,7:13:37,LPD:SGSIN1BL7041:Microsoft PowerPoint - 17 Leveraging Team Strengths British Council,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,ac8218db-bd3d-11ed-8000-1c7d22323175
8/3/2023,7:13:36,LPD:SGSIN1BL7041:Microsoft PowerPoint - 17 Leveraging Team Strengths British Council,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,9b8218d8-bd3d-11ed-8000-1c7d22323175
7/3/2023,19:08:36,Scanner,Center Output Tray,1 Sided,Black & White:A4:Plain:White,35,35,Completed,,4e8218d7-bcd8-11ed-8000-1c7d22323175
7/3/2023,19:07:38,Scanner,Center Output Tray,1 Sided,Black & White:A4:Plain:White,1,1,Completed,,420218d6-bcd8-11ed-8000-1c7d22323175
7/3/2023,19:07:02,Scanner,Center Output Tray,1 Sided,Black & White:A4:Plain:White,1,1,Completed,,2b8218d3-bcd8-11ed-8000-1c7d22323175
7/3/2023,18:47:14,LPD:SGSIN1BL7135:16001:when-are-you-an-adult-british-english-teacher.pdf,Center Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,10,5,Completed,,4f8218d0-bcd5-11ed-8000-1c7d22323175
7/3/2023,18:46:48,LPD:SGSIN1BL7135:16001:when-are-you-an-adult-british-english-teacher.pdf,Center Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,15,8,Completed,,448218cd-bcd5-11ed-8000-1c7d22323175
7/3/2023,18:32:18,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,4f8218ca-bcd3-11ed-8000-1c7d22323175
7/3/2023,18:32:00,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,2,2,Completed,,3f8218c7-bcd3-11ed-8000-1c7d22323175
7/3/2023,18:31:40,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,390218c4-bcd3-11ed-8000-1c7d22323175
7/3/2023,18:31:28,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,318218c1-bcd3-11ed-8000-1c7d22323175
7/3/2023,18:31:10,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,268218be-bcd3-11ed-8000-1c7d22323175
7/3/2023,18:30:58,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,1c0218bb-bcd3-11ed-8000-1c7d22323175
7/3/2023,18:30:38,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,140218b8-bcd3-11ed-8000-1c7d22323175
7/3/2023,18:30:20,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,088218b5-bcd3-11ed-8000-1c7d22323175
7/3/2023,18:30:08,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,020218b2-bcd3-11ed-8000-1c7d22323175
7/3/2023,18:29:55,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,fa0218af-bcd2-11ed-8000-1c7d22323175
7/3/2023,18:29:36,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,ef0218ac-bcd2-11ed-8000-1c7d22323175
7/3/2023,17:45:35,Scanner,SMTP:Kane Flaherty,PDF:JPEG,Color,3,,Completed,,ae8218a9-bccc-11ed-8000-1c7d22323175
7/3/2023,17:44:30,Scanner,Kane Flaherty,,,0,,Deleted,,9f0218a6-bccc-11ed-8000-1c7d22323175
7/3/2023,17:41:00,LPD:SGSIN1BC7027:16001:Step by step guide on sending YL reports via email merge.pdf,Right-Middle Output Tray,2 Sided:PCL6,Color:A4:Plain:White,8,4,Completed,,1c8218a3-bccc-11ed-8000-1c7d22323175
7/3/2023,17:23:46,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,4,4,Completed,,bc8218a2-bcc9-11ed-8000-1c7d22323175
7/3/2023,17:23:28,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,4,4,Completed,,b28218a1-bcc9-11ed-8000-1c7d22323175
7/3/2023,17:23:13,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,4,4,Completed,,a90218a0-bcc9-11ed-8000-1c7d22323175
7/3/2023,17:22:56,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,4,4,Completed,,9a02189f-bcc9-11ed-8000-1c7d22323175
7/3/2023,17:22:19,Scanner,Center Output Tray,1 Sided,Black & White:A4:Plain:White,8,8,Completed,,8582189c-bcc9-11ed-8000-1c7d22323175
7/3/2023,16:07:45,LPD:SGSIN1BL5014:Microsoft Word - Document1,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,1,1,Completed,,20021899-bcbf-11ed-8000-1c7d22323175
7/3/2023,16:05:46,LPD:SGSIN1BL7295:Microsoft PowerPoint - Presentation1,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,1,1,Completed,,d9821896-bcbe-11ed-8000-1c7d22323175
7/3/2023,16:05:09,LPD:SGSIN1BL7295:Microsoft PowerPoint - Presentation1,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,1,1,Completed,,c3021893-bcbe-11ed-8000-1c7d22323175
7/3/2023,16:04:41,LPD:SGSIN1BL7295:MarcusLimLimBoonQuee:Microsoft PowerPoint - Presentation1,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,b6021890-bcbe-11ed-8000-1c7d22323175
7/3/2023,16:04:32,LPD:SGSIN1BL7295:Microsoft PowerPoint - Presentation1,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,ac02188d-bcbe-11ed-8000-1c7d22323175
7/3/2023,15:58:26,LPD:SGSIN1BL7295:BCS Info.xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,d202188a-bcbd-11ed-8000-1c7d22323175
7/3/2023,15:51:51,LPD:SGSIN1BL7295:MarcusLimLimBoonQuee:Test Page,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,eb821887-bcbc-11ed-8000-1c7d22323175
7/3/2023,15:51:34,LPD:SGSIN1BL7295:MarcusLimLimBoonQuee:Test Page,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,e1021884-bcbc-11ed-8000-1c7d22323175
7/3/2023,15:50:52,LPD:SGSIN1BL7295:MarcusLimLimBoonQuee:Test Page,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,c7821881-bcbc-11ed-8000-1c7d22323175
7/3/2023,15:45:40,LPD:SGSIN1BL5014:TaraBarker:Microsoft Word - File 3_English Always on PBS to translate ,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,0d82187e-bcbc-11ed-8000-1c7d22323175
7/3/2023,15:44:36,LPD:SGSIN1BL5014:TaraBarker:Test Page,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,e802187b-bcbb-11ed-8000-1c7d22323175
7/3/2023,15:16:18,HD:SGSIN1BL7212:16001:Microsoft Word - 2022 New Brand On Cert,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,f002187a-bcb7-11ed-8000-1c7d22323175
7/3/2023,15:15:11,LPD:SGSIN1BL7212:16001:Microsoft Word - 2022 New Brand On Cert,HD,PCL6,,1,,Completed,,c9021877-bcb7-11ed-8000-1c7d22323175
7/3/2023,14:44:03,LPD:SGSIN1BL7211:Microsoft Word - Match the words with the pictures below,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,6e021874-bcb3-11ed-8000-1c7d22323175
7/3/2023,14:44:02,LPD:SGSIN1BL7211:hot-spot-3-students-book_compress.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,10,10,Completed,,67821871-bcb3-11ed-8000-1c7d22323175
7/3/2023,14:29:17,LPD:SGSIN1BL5031:I1970809 (002).pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,"Color:A4:Plain:White
Black & White:A4:Plain:White","     6
     3",9,Completed,,5902186e-bcb1-11ed-8000-1c7d22323175
7/3/2023,14:28:55,LPD:SGSIN1BL5031:b-2300001 (2).pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,2,2,Completed,,4d02186b-bcb1-11ed-8000-1c7d22323175
7/3/2023,13:29:56,LPD:SGSIN1BL5024:Microsoft PowerPoint - One BC session March 23  -  Read-Only,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,10,10,Completed,,0b821868-bca9-11ed-8000-1c7d22323175
7/3/2023,12:52:22,LPD:SGSIN1BL5047:Microsoft Outlook - Memo Style,Center Output Tray,1 Pages Up:2 Sided:PCL6,Black & White:A4:Plain:White,2,1,Completed,,d2021865-bca3-11ed-8000-1c7d22323175
7/3/2023,12:48:37,HD:SGSIN1BL7217:16001:Microsoft Word - 2022 New Brand On Cert,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,4e021864-bca3-11ed-8000-1c7d22323175
7/3/2023,12:48:17,HD:SGSIN1BL7217:16001:Microsoft Word - 2022 New Brand On Cert,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,3,3,Completed,,40821863-bca3-11ed-8000-1c7d22323175
7/3/2023,12:47:52,HD:SGSIN1BL7217:16001:Microsoft Word - 2022 New Brand On Cert,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,3,3,Completed,,30021862-bca3-11ed-8000-1c7d22323175
7/3/2023,12:43:10,LPD:SGSIN1BL7217:16001:Microsoft Word - 2022 New Brand On Cert,HD,PCL6,,1,,Completed,,8d02185f-bca2-11ed-8000-1c7d22323175
7/3/2023,12:40:21,LPD:SGSIN1BL7217:16001:Microsoft Word - 2022 New Brand On Cert,HD,PCL6,,3,,Completed,,2902185c-bca2-11ed-8000-1c7d22323175
7/3/2023,12:38:48,LPD:SGSIN1BL7217:16001:Microsoft Word - 2022 New Brand On Cert,HD,PCL6,,3,,Completed,,f0821859-bca1-11ed-8000-1c7d22323175
7/3/2023,12:05:13,LPD:SGSIN1BL7163:TYLEC Schedule.xlsx,Center Output Tray,1 Sided:PCL6,Color:A4:Plain:White,2,2,Completed,,3d021856-bc9d-11ed-8000-1c7d22323175
7/3/2023,12:00:06,LPD:SGSIN1BL7163:TYLEC Schedule.xlsx,Center Output Tray,1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,86021853-bc9c-11ed-8000-1c7d22323175
7/3/2023,11:32:10,Scanner,SMTP:Suhaimi Arshad,PDF:JPEG,Color,1,,Completed,,9c821850-bc98-11ed-8000-1c7d22323175
7/3/2023,11:11:38,Scanner,SMTP:Suhaimi Arshad,PDF:JPEG,Color,1,,Completed,,c202184d-bc95-11ed-8000-1c7d22323175
7/3/2023,11:08:35,LPD:SGSIN1BL7118:06022023163840-0001.pdf,Center Output Tray,1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,5402184a-bc95-11ed-8000-1c7d22323175
7/3/2023,10:59:43,LPD:SGSIN1BL5030:Untitled design,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A3:Plain:White,2,2,Completed,,e4021847-bc93-11ed-8000-1c7d22323175
7/3/2023,10:59:35,LPD:SGSIN1BL5024:2025/26 Business Plan.pdf,Right-Middle Output Tray,1 Pages Up:2 Sided:PCL6,Black & White:A4:Plain:White,54,27,Completed,,e3021844-bc93-11ed-8000-1c7d22323175
7/3/2023,10:57:04,LPD:SGSIN1BL5024:Sponsorship_guide_FINAL_070222 (002).pdf,Right-Middle Output Tray,1 Pages Up:2 Sided:PCL6,Black & White:A4:Plain:White,31,16,Completed,,9d021841-bc93-11ed-8000-1c7d22323175
7/3/2023,10:50:56,LPD:SGSIN1BL5030:Results Notice,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A3:Plain:White,2,2,Completed,,db82183e-bc92-11ed-8000-1c7d22323175
7/3/2023,10:35:53,Scanner,Center Output Tray,1 Sided,Black & White:A4:Plain:White,3,3,Completed,,bc82183d-bc90-11ed-8000-1c7d22323175
7/3/2023,10:17:36,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,4,4,Completed,,3282183a-bc8e-11ed-8000-1c7d22323175
7/3/2023,10:17:07,LPD:SGSIN1BL7138:TAMP FINAL BILL INVOICE.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,2,2,Completed,,24821837-bc8e-11ed-8000-1c7d22323175
7/3/2023,10:16:32,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,1,1,Completed,,0a021836-bc8e-11ed-8000-1c7d22323175
7/3/2023,10:16:00,LPD:SGSIN1BL7138:TAMP FINAL BILL INVOICE.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,1,1,Completed,,fe021833-bc8d-11ed-8000-1c7d22323175
7/3/2023,10:15:38,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,1,1,Completed,,eb821832-bc8d-11ed-8000-1c7d22323175
7/3/2023,10:13:58,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,1,1,Completed,,aa821831-bc8d-11ed-8000-1c7d22323175
7/3/2023,10:04:22,Scanner,SMTP:Kane Flaherty,PDF:JPEG,Color,1,,Completed,,5a82182e-bc8c-11ed-8000-1c7d22323175
7/3/2023,9:48:42,LPD:SGSIN1BL5047:Microsoft Word - 16.02.23 Agreement for Talentvis updated clean version final,Center Output Tray,1 Pages Up:2 Sided:PCL6,Black & White:A4:Plain:White,39,20,Completed,,f202182b-bc89-11ed-8000-1c7d22323175
7/3/2023,9:42:33,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,80,80,Completed,,0302182a-bc89-11ed-8000-1c7d22323175
7/3/2023,9:40:11,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,1,1,Completed,,fa821829-bc88-11ed-8000-1c7d22323175
7/3/2023,9:39:46,Scanner,Center Output Tray,1 Sided,Black & White:A4:Plain:White,2,2,Deleted,,de821828-bc88-11ed-8000-1c7d22323175
7/3/2023,9:39:13,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,7,7,Deleted,,c5021827-bc88-11ed-8000-1c7d22323175
7/3/2023,9:38:23,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,1,1,Completed,,ba821826-bc88-11ed-8000-1c7d22323175
7/3/2023,9:24:15,LPD:SGSIN1BL5030:13 Mar Napier PM.xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,2,2,Completed,,ba821823-bc86-11ed-8000-1c7d22323175
7/3/2023,9:24:13,LPD:SGSIN1BL5030:12 Mar Napier AM.xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,2,2,Completed,,a1821820-bc86-11ed-8000-1c7d22323175
7/3/2023,9:24:11,LPD:SGSIN1BL5030:11 Mar Napier AM.xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,2,2,Completed,,9082181d-bc86-11ed-8000-1c7d22323175
7/3/2023,9:23:10,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,60,60,Completed,,6382181c-bc86-11ed-8000-1c7d22323175
7/3/2023,9:21:21,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,1,1,Completed,,5a02181b-bc86-11ed-8000-1c7d22323175
7/3/2023,9:21:05,LPD:SGSIN1BL5030:11 Mar Napier AM.xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,2,2,Completed,,51021818-bc86-11ed-8000-1c7d22323175
7/3/2023,9:17:13,Scanner,Center Output Tray,1 Sided,Black & White:A4:Plain:White,80,80,Completed,,5c021815-bc85-11ed-8000-1c7d22323175
7/3/2023,9:10:47,LPD:SGSIN1BL5030:8 Mar Napier PM.xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,2,2,Completed,,de021812-bc84-11ed-8000-1c7d22323175
7/3/2023,8:43:44,LPD:SGSIN1BL7212:16001:June July-2023_StudyCamps_LearningOutcomes_UPr_&_LSec_FINAL_Mimi.pdf,Center Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,2,1,Completed,,1602180f-bc81-11ed-8000-1c7d22323175
7/3/2023,8:42:46,LPD:SGSIN1BL7212:16001:Microsoft Outlook - Memo Style,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,1,1,Completed,,f582180c-bc80-11ed-8000-1c7d22323175
7/3/2023,8:26:13,LPD:SGSIN1BL7212:16001:Microsoft Word - NOTES,HD,PCL6,,1,,Completed,,a8021809-bc7e-11ed-8000-1c7d22323175
7/3/2023,8:19:11,LPD:SGSIN1BL7212:16001:Booking Confirmation - student id 497391.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,a9821806-bc7d-11ed-8000-1c7d22323175
7/3/2023,8:12:03,LPD:SGSIN1BL7041:Microsoft Word - International Operations meeting 7-8 March 2023 - v060223,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,6,6,Completed,,98821803-bc7c-11ed-8000-1c7d22323175
6/3/2023,19:39:52,LPD:SGSIN1BC7004:16001:document1,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,21,21,Completed,,66021800-bc12-11ed-8000-1c7d22323175
6/3/2023,19:14:46,LPD:SGSIN1BC7027:16001:WORD SEARCH,Center Output Tray,1 Sided:PCL6,Color:A4:Plain:White,28,28,Completed,,028217fd-bc10-11ed-8000-1c7d22323175
6/3/2023,19:13:45,LPD:SGSIN1BC7027:16001:CROSSWORD PUZZLE,Center Output Tray,1 Sided:PCL6,"Color:A4:Plain:White
Black & White:A4:Plain:White","     2
     1",3,Completed,,ef0217fa-bc0f-11ed-8000-1c7d22323175
6/3/2023,19:13:19,LPD:SGSIN1BC7027:16001:WORD LIST,Center Output Tray,1 Sided:PCL6,Color:A4:Plain:White,14,14,Completed,,d60217f7-bc0f-11ed-8000-1c7d22323175
6/3/2023,19:12:25,LPD:SGSIN1BC7027:16001:Vocabulary Review Grid,Center Output Tray,1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,b70217f4-bc0f-11ed-8000-1c7d22323175
6/3/2023,18:55:49,LPD:SGSIN1BL7186:NPR 65 - 06.03.2023.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,3,3,Completed,,6b8217f1-bc0d-11ed-8000-1c7d22323175
6/3/2023,17:16:38,Scanner,Right-Middle Output Tray,2 Sided,Color:A4:Plain:White,24,12,Completed,,810217ee-bbff-11ed-8000-1c7d22323175
6/3/2023,17:14:00,LPD:SGSIN1BC7027:16001:Microsoft Word - Intermediate B test units 1-4B ANSWERS REVISED,Center Output Tray,1 Sided:PCL6,Color:A4:Plain:White,3,3,Completed,,358217eb-bbff-11ed-8000-1c7d22323175
6/3/2023,17:12:37,LPD:SGSIN1BC7027:16001:Microsoft Word - Intermediate B test units 6-9B REVISED JF answers,Center Output Tray,1 Sided:PCL6,Color:A4:Plain:White,3,3,Completed,,038217e8-bbff-11ed-8000-1c7d22323175
6/3/2023,17:06:05,Scanner,SMTP:Kane Flaherty,PDF:MMR,Black & White,2,,Completed,,090217e5-bbfe-11ed-8000-1c7d22323175
6/3/2023,16:56:30,LPD:SGSIN1BL5031:United Creations Invoice.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,c40217e2-bbfc-11ed-8000-1c7d22323175
6/3/2023,16:46:31,Scanner,SMTP:Raudhah,PDF:JPEG,Color,15,,Completed,,540217df-bbfb-11ed-8000-1c7d22323175
6/3/2023,16:42:11,LPD:SGSIN1BL7118:FormsOLController.pdf,Center Output Tray,1 Sided:PCL6,"Color:A4:Plain:White
Black & White:A4:Plain:White","    12
     3",15,Completed,,bb0217dc-bbfa-11ed-8000-1c7d22323175
6/3/2023,16:34:33,LPD:SGSIN1BL5031:British Council Folio.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,b30217d9-bbf9-11ed-8000-1c7d22323175
6/3/2023,15:56:55,LPD:SGSIN1BL7186:16001:2023 PT_Adults_T2_20230218.pdf,Right-Middle Output Tray,1 Pages Up:2 Sided:PCL6,"Color:A4:Plain:White
Black & White:A4:Plain:White","    60
    30",60,Completed,,0c0217d6-bbf4-11ed-8000-1c7d22323175
6/3/2023,15:46:09,LPD:SGSIN1BL7041:International Ops meeting Dietary requirement.xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,e98217d3-bbf2-11ed-8000-1c7d22323175
6/3/2023,15:07:23,LPD:SGSIN1BL5031:British Council-B2300001 PullUpBanner n backdrop.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,2,2,Completed,,858217d0-bbed-11ed-8000-1c7d22323175
6/3/2023,15:05:46,LPD:SGSIN1BL5031:I1970809 (002).pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,"Color:A4:Plain:White
Black & White:A4:Plain:White","     2
     2",4,Completed,,488217cd-bbed-11ed-8000-1c7d22323175
6/3/2023,14:47:47,LPD:SGSIN1BC7028:I39CEA Handout.pdf,Right-Middle Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,40,20,Completed,,a80217ca-bbea-11ed-8000-1c7d22323175
6/3/2023,14:34:37,Scanner,SMTP:Kane Flaherty,PDF:MMR,Black & White,1,,Completed,,f20217c7-bbe8-11ed-8000-1c7d22323175
6/3/2023,14:33:56,Scanner,SMTP:Kane Flaherty,PDF:MMR,Black & White,1,,Completed,,d88217c4-bbe8-11ed-8000-1c7d22323175
6/3/2023,14:32:39,Scanner,SMTP:Kane Flaherty,PDF:MMR,Black & White,1,,Completed,,a78217c1-bbe8-11ed-8000-1c7d22323175
6/3/2023,14:31:00,Scanner,SMTP:Kane Flaherty,PDF:MMR,Black & White,1,,Completed,,6f8217be-bbe8-11ed-8000-1c7d22323175
6/3/2023,14:30:24,Scanner,Kane Flaherty,,,0,,Deleted,,5b0217bb-bbe8-11ed-8000-1c7d22323175
6/3/2023,14:29:30,Scanner,SMTP:Kane Flaherty,PDF:MMR,Black & White,1,,Completed,,3b8217b8-bbe8-11ed-8000-1c7d22323175
6/3/2023,14:28:58,Scanner,Kane Flaherty,,,0,,Deleted,,210217b5-bbe8-11ed-8000-1c7d22323175
6/3/2023,14:28:17,Scanner,Kane Flaherty,,,0,,Deleted,,100217b2-bbe8-11ed-8000-1c7d22323175
6/3/2023,14:27:55,Scanner,Kane Flaherty,,,0,,Deleted,,028217af-bbe8-11ed-8000-1c7d22323175
6/3/2023,14:27:31,Scanner,Kane Flaherty,,,0,,Deleted,,df8217ac-bbe7-11ed-8000-1c7d22323175
6/3/2023,14:26:09,Scanner,SMTP:Kane Flaherty,PDF:MMR,Black & White,5,,Completed,,998217a9-bbe7-11ed-8000-1c7d22323175
6/3/2023,14:24:29,Scanner,SMTP:Kane Flaherty,PDF:MMR,Black & White,1,,Completed,,810217a6-bbe7-11ed-8000-1c7d22323175
6/3/2023,14:21:29,Scanner,SMTP:Kane Flaherty,PDF:MMR,Black & White,1,,Completed,,f30217a3-bbe6-11ed-8000-1c7d22323175
6/3/2023,12:27:28,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,60,60,Completed,,f70217a2-bbd6-11ed-8000-1c7d22323175
6/3/2023,12:12:39,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,60,60,Completed,,e28217a1-bbd4-11ed-8000-1c7d22323175
6/3/2023,11:57:34,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,60,60,Completed,,c78217a0-bbd2-11ed-8000-1c7d22323175
6/3/2023,11:51:25,LPD:SGSIN1BL5031:Guest Copy.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,5,5,Completed,,2302179d-bbd2-11ed-8000-1c7d22323175
6/3/2023,11:45:59,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,30,30,Completed,,4702179a-bbd1-11ed-8000-1c7d22323175
6/3/2023,11:44:54,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,1,1,Completed,,3a021797-bbd1-11ed-8000-1c7d22323175
6/3/2023,11:44:36,Scanner,,,,,0,Deleted,,2f021794-bbd1-11ed-8000-1c7d22323175
6/3/2023,11:02:53,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,1,1,Completed,,5e021793-bbcb-11ed-8000-1c7d22323175
